log_name,timestamp,id,index,container_id,container_name,log,source
du,2025-09-18 17:20:38,hqytXJkBdI0Tb9Y5C-Pw,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36324074 prach0 2379264],stdout
du,2025-09-18 17:20:37,g6ytXJkBdI0Tb9Y5C-Pv,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 640.0,stdout
du,2025-09-18 17:20:36,f6ytXJkBdI0Tb9Y5B-Pa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 512.0,stdout
du,2025-09-18 17:20:36,gaytXJkBdI0Tb9Y5B-Pa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38678294 pps   25004 kbps  969550][tx 43393584 pps   28032 kbps 1892001][Total Msgs_Rcvd 38678294],stdout
du,2025-09-18 17:20:36,gqytXJkBdI0Tb9Y5B-Pa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36300566 prach0 2377728],stdout
du,2025-09-18 17:20:35,e6ytXJkBdI0Tb9Y5BeNr,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 384.0,stdout
du,2025-09-18 17:20:35,faytXJkBdI0Tb9Y5BeNr,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38653290 pps   25042 kbps  970706][tx 43365552 pps   28032 kbps 1892001][Total Msgs_Rcvd 38653290],stdout
du,2025-09-18 17:20:35,fqytXJkBdI0Tb9Y5BeNr,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36277098 prach0 2376192],stdout
du,2025-09-18 17:20:34,d6ysXJkBdI0Tb9Y56ePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 256.0,stdout
du,2025-09-18 17:20:34,eaysXJkBdI0Tb9Y56ePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38628248 pps   25024 kbps  969235][tx 43337520 pps   28032 kbps 1892001][Total Msgs_Rcvd 38628248],stdout
du,2025-09-18 17:20:34,eqysXJkBdI0Tb9Y56ePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36253592 prach0 2374656],stdout
du,2025-09-18 17:20:32,c6ysXJkBdI0Tb9Y54uNx,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 128.0,stdout
du,2025-09-18 17:20:32,daysXJkBdI0Tb9Y54uNx,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38603224 pps   25044 kbps  970075][tx 43309488 pps   28032 kbps 1892001][Total Msgs_Rcvd 38603224],stdout
du,2025-09-18 17:20:32,dqysXJkBdI0Tb9Y54uNx,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36230104 prach0 2373120],stdout
du,2025-09-18 17:20:31,baysXJkBdI0Tb9Y53uM-,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 0.0,stdout
du,2025-09-18 17:20:31,b6ysXJkBdI0Tb9Y53uM-,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38578180 pps   25014 kbps  970496][tx 43281456 pps   28032 kbps 1892001][Total Msgs_Rcvd 38578180],stdout
du,2025-09-18 17:20:31,cKysXJkBdI0Tb9Y53uM-,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36206596 prach0 2371584],stdout
du,2025-09-18 17:20:31,caysXJkBdI0Tb9Y53uM-,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 31.7 dB,stdout
du,2025-09-18 17:20:31,cqysXJkBdI0Tb9Y53uM-,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 31.6 dB,stdout
du,2025-09-18 17:20:30,aaysXJkBdI0Tb9Y52uMI,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 896.0,stdout
du,2025-09-18 17:20:30,a6ysXJkBdI0Tb9Y52uMI,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38553166 pps   25056 kbps  970916][tx 43253424 pps   28032 kbps 1892001][Total Msgs_Rcvd 38553166],stdout
du,2025-09-18 17:20:30,bKysXJkBdI0Tb9Y52uMI,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36183118 prach0 2370048],stdout
du,2025-09-18 17:20:29,ZaysXJkBdI0Tb9Y51ePZ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 768.0,stdout
du,2025-09-18 17:20:29,Z6ysXJkBdI0Tb9Y51ePZ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38528110 pps   25054 kbps  970706][tx 43225392 pps   28032 kbps 1892001][Total Msgs_Rcvd 38528110],stdout
du,2025-09-18 17:20:29,aKysXJkBdI0Tb9Y51ePZ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36159598 prach0 2368512],stdout
du,2025-09-18 17:20:27,YaysXJkBdI0Tb9Y5zuNZ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 640.0,stdout
du,2025-09-18 17:20:27,Y6ysXJkBdI0Tb9Y5zuNZ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38503056 pps   25026 kbps  970285][tx 43197360 pps   28032 kbps 1892001][Total Msgs_Rcvd 38503056],stdout
du,2025-09-18 17:20:27,ZKysXJkBdI0Tb9Y5zuNZ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36136080 prach0 2366976],stdout
du,2025-09-18 17:20:26,XaysXJkBdI0Tb9Y5yuMy,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 512.0,stdout
du,2025-09-18 17:20:26,X6ysXJkBdI0Tb9Y5yuMy,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38478030 pps   25022 kbps  969760][tx 43169328 pps   28032 kbps 1892001][Total Msgs_Rcvd 38478030],stdout
du,2025-09-18 17:20:26,YKysXJkBdI0Tb9Y5yuMy,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36112590 prach0 2365440],stdout
du,2025-09-18 17:20:25,WaysXJkBdI0Tb9Y5xuML,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 384.0,stdout
du,2025-09-18 17:20:25,W6ysXJkBdI0Tb9Y5xuML,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38453008 pps   25032 kbps  970075][tx 43141296 pps   28032 kbps 1892001][Total Msgs_Rcvd 38453008],stdout
du,2025-09-18 17:20:25,XKysXJkBdI0Tb9Y5xuML,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36089104 prach0 2363904],stdout
du,2025-09-18 17:20:24,TaysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_PHY]   [RAPROC] 296.19 Initiating RA procedure with preamble 9, energy 45.2 dB (I0 315, thres 120), delay 28 start symbol 0 freq index 0",stdout
du,2025-09-18 17:20:24,TqysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   296.19 UE RA-RNTI 010b TC-RNTI c15f: Activating RA process index 0,stdout
du,2025-09-18 17:20:24,T6ysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]   Check Msg3 TDA 3 for slot 16: k2 7, S 10 L 3, slot_mask 15360, msg3_mask 7168",stdout
du,2025-09-18 17:20:24,UKysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   UE c15f: Msg3 scheduled at 297.16 (297.6 k2 7 TDA 3),stdout
du,2025-09-18 17:20:24,UaysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[32m[NR_MAC]   UE c15f: 297.6 Generating RA-Msg2 DCI, RA RNTI 0x10b, state 1, preamble_index(RAPID) 9, timing_offset = 28 (estimated distance 1093.8 [m])",stdout
du,2025-09-18 17:20:24,UqysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   UE c15f: 297.6: Setting RA-Msg3 reception (CBRA) for SFN.Slot 297.16,stdout
du,2025-09-18 17:20:24,U6ysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[32m[NR_MAC]   297.6 Send RAR to RA-RNTI 010b,stdout
du,2025-09-18 17:20:24,VKysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    298 2: RA RNTI c15f CC_id 0 Scheduling retransmission of Msg3 in (298,9)",stdout
du,2025-09-18 17:20:24,VaysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    29819: RA RNTI c15f CC_id 0 Scheduling retransmission of Msg3 in (299,6)",stdout
du,2025-09-18 17:20:24,VqysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,"[0m[NR_MAC]    29912: RA RNTI c15f CC_id 0 Scheduling retransmission of Msg3 in (299,19)",stdout
du,2025-09-18 17:20:24,V6ysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[93m[NR_MAC]   Random Access 0 failed at state WAIT_Msg3 (Reached msg3 max harq rounds),stdout
du,2025-09-18 17:20:24,WKysXJkBdI0Tb9Y5wePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[1;31m[NR_MAC]   Couldn't identify UE connected with current UL HARQ process,stdout
du,2025-09-18 17:20:23,SaysXJkBdI0Tb9Y5vuN1,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 256.0,stdout
du,2025-09-18 17:20:23,S6ysXJkBdI0Tb9Y5vuN1,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38427976 pps   25036 kbps  969865][tx 43113264 pps   28032 kbps 1892001][Total Msgs_Rcvd 38427976],stdout
du,2025-09-18 17:20:23,TKysXJkBdI0Tb9Y5vuN1,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36065608 prach0 2362368],stdout
du,2025-09-18 17:20:22,RaysXJkBdI0Tb9Y5uuO-,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 128.0,stdout
du,2025-09-18 17:20:22,R6ysXJkBdI0Tb9Y5uuO-,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38402940 pps   25018 kbps  971021][tx 43085232 pps   28032 kbps 1892001][Total Msgs_Rcvd 38402940],stdout
du,2025-09-18 17:20:22,SKysXJkBdI0Tb9Y5uuO-,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36042108 prach0 2360832],stdout
du,2025-09-18 17:20:21,P6ysXJkBdI0Tb9Y5tuOT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 0.0,stdout
du,2025-09-18 17:20:21,QaysXJkBdI0Tb9Y5tuOT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38377922 pps   25054 kbps  970706][tx 43057200 pps   28032 kbps 1892001][Total Msgs_Rcvd 38377922],stdout
du,2025-09-18 17:20:21,QqysXJkBdI0Tb9Y5tuOT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 36018626 prach0 2359296],stdout
du,2025-09-18 17:20:21,Q6ysXJkBdI0Tb9Y5tuOT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 31.4 dB,stdout
du,2025-09-18 17:20:21,RKysXJkBdI0Tb9Y5tuOT,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 31.3 dB,stdout
du,2025-09-18 17:20:20,O6ysXJkBdI0Tb9Y5suNJ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 896.0,stdout
du,2025-09-18 17:20:20,PaysXJkBdI0Tb9Y5suNJ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38352868 pps   25028 kbps  969445][tx 43029168 pps   28032 kbps 1892001][Total Msgs_Rcvd 38352868],stdout
du,2025-09-18 17:20:20,PqysXJkBdI0Tb9Y5suNJ,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35995108 prach0 2357760],stdout
du,2025-09-18 17:20:18,N6ysXJkBdI0Tb9Y5reOE,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 768.0,stdout
du,2025-09-18 17:20:18,OaysXJkBdI0Tb9Y5reOE,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38327840 pps   25036 kbps  970706][tx 43001136 pps   28032 kbps 1892001][Total Msgs_Rcvd 38327840],stdout
du,2025-09-18 17:20:18,OqysXJkBdI0Tb9Y5reOE,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35971616 prach0 2356224],stdout
du,2025-09-18 17:20:17,M6ysXJkBdI0Tb9Y5qOPa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 640.0,stdout
du,2025-09-18 17:20:17,NaysXJkBdI0Tb9Y5qOPa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38302804 pps   25032 kbps  970075][tx 42973104 pps   28032 kbps 1892001][Total Msgs_Rcvd 38302804],stdout
du,2025-09-18 17:20:17,NqysXJkBdI0Tb9Y5qOPa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35948116 prach0 2354688],stdout
du,2025-09-18 17:20:16,L6ysXJkBdI0Tb9Y5o-Pa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 512.0,stdout
du,2025-09-18 17:20:16,MaysXJkBdI0Tb9Y5o-Pa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38277772 pps   25036 kbps  970180][tx 42945072 pps   28032 kbps 1892001][Total Msgs_Rcvd 38277772],stdout
du,2025-09-18 17:20:16,MqysXJkBdI0Tb9Y5o-Pa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35924620 prach0 2353152],stdout
du,2025-09-18 17:20:14,K6ysXJkBdI0Tb9Y5nuPa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 384.0,stdout
du,2025-09-18 17:20:14,LaysXJkBdI0Tb9Y5nuPa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38252736 pps   25046 kbps  970075][tx 42917040 pps   28032 kbps 1892001][Total Msgs_Rcvd 38252736],stdout
du,2025-09-18 17:20:14,LqysXJkBdI0Tb9Y5nuPa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35901120 prach0 2351616],stdout
du,2025-09-18 17:20:13,J6ysXJkBdI0Tb9Y5mePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 256.0,stdout
du,2025-09-18 17:20:13,KaysXJkBdI0Tb9Y5mePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38227690 pps   25020 kbps  970391][tx 42889008 pps   28032 kbps 1892001][Total Msgs_Rcvd 38227690],stdout
du,2025-09-18 17:20:13,KqysXJkBdI0Tb9Y5mePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35877610 prach0 2350080],stdout
du,2025-09-18 17:20:12,I6ysXJkBdI0Tb9Y5k-MO,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 128.0,stdout
du,2025-09-18 17:20:12,JaysXJkBdI0Tb9Y5k-MO,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38202670 pps   25036 kbps  970391][tx 42860976 pps   28032 kbps 1892001][Total Msgs_Rcvd 38202670],stdout
du,2025-09-18 17:20:12,JqysXJkBdI0Tb9Y5k-MO,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35854126 prach0 2348544],stdout
du,2025-09-18 17:20:11,HaysXJkBdI0Tb9Y5juPv,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 0.0,stdout
du,2025-09-18 17:20:11,H6ysXJkBdI0Tb9Y5juPv,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38177634 pps   25046 kbps  970391][tx 42832944 pps   28032 kbps 1892001][Total Msgs_Rcvd 38177634],stdout
du,2025-09-18 17:20:11,IKysXJkBdI0Tb9Y5juPv,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35830626 prach0 2347008],stdout
du,2025-09-18 17:20:11,IaysXJkBdI0Tb9Y5juPv,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 31.7 dB,stdout
du,2025-09-18 17:20:11,IqysXJkBdI0Tb9Y5juPv,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[PHY]   prach_I0 = 31.6 dB,stdout
fluent.warn,2025-09-18 17:20:09,HKysXJkBdI0Tb9Y5iuPa,oai-20250918,-,-,-,-
du,2025-09-18 17:20:09,F6ysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 896.0,stdout
du,2025-09-18 17:20:09,GaysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38152588 pps   25034 kbps  969235][tx 42804912 pps   28032 kbps 1892001][Total Msgs_Rcvd 38152588],stdout
du,2025-09-18 17:20:09,GqysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35807116 prach0 2345472],stdout
fluent.warn,2025-09-18 17:20:08,G6ysXJkBdI0Tb9Y5iuPa,oai-20250918,-,-,-,-
du,2025-09-18 17:20:08,E6ysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 768.0,stdout
du,2025-09-18 17:20:08,FaysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38127554 pps   25004 kbps  970180][tx 42776880 pps   28032 kbps 1892001][Total Msgs_Rcvd 38127554],stdout
du,2025-09-18 17:20:08,FqysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35783618 prach0 2343936],stdout
du,2025-09-18 17:20:07,D6ysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 640.0,stdout
du,2025-09-18 17:20:07,EaysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38102550 pps   25044 kbps  970391][tx 42748848 pps   28032 kbps 1892001][Total Msgs_Rcvd 38102550],stdout
du,2025-09-18 17:20:07,EqysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35760150 prach0 2342400],stdout
du,2025-09-18 17:20:06,DaysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38077506 pps   25052 kbps  970706][tx 42720816 pps   28032 kbps 1892001][Total Msgs_Rcvd 38077506],stdout
du,2025-09-18 17:20:06,DqysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35736642 prach0 2340864],stdout
du,2025-09-18 17:20:05,C6ysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 512.0,stdout
du,2025-09-18 17:20:04,B6ysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 384.0,stdout
du,2025-09-18 17:20:04,CaysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38052454 pps   25028 kbps  969970][tx 42692784 pps   28032 kbps 1892001][Total Msgs_Rcvd 38052454],stdout
du,2025-09-18 17:20:04,CqysXJkBdI0Tb9Y5ieP0,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o_du0][pusch0 35713126 prach0 2339328],stdout
du,2025-09-18 17:20:03,A6ysXJkBdI0Tb9Y5hePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[NR_MAC]   Frame.Slot 256.0,stdout
du,2025-09-18 17:20:03,BaysXJkBdI0Tb9Y5hePa,oai-20250918,2780bd28b37754289618818c7c406772a6c1b3fab81dedc58e7408ce80c78c22,/gnb-du,[0m[HW]   [o-du 0][rx 38027426 pps   25036 kbps  970706][tx 42664752 pps   28032 kbps 1892001][Total Msgs_Rcvd 38027426],stdout
